UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Dep,@danielmoonxtar,2024-04-11T23:58:14.000Z,"Ini bukan salah joko anwar sih, salah si pengirim menfess yg komprehensi nya kurang. Padahal bukan LGBT di film itu melainkan tindakan kekerasan seksual terhadap anak + pedofilia. Tapi karena tingkat komprehensi sendernya kurang jadi menyimpulkan LGBT, padahal Pedofilia ≠ LGBT",0,0,0
Leo Resha,@Leobebbe,2024-04-11T23:40:08.000Z,I'm fine dengan LGBTnya. Mutual dan teman real lifeku ada yg LGBT kok. Aku mempertanyakan konsep penerimaan user X sekarang ini gimana?,0,0,0
iput,@putrihmm,2024-04-11T23:37:13.000Z,"masi sok mben anakmu murtad, lgbt, narkoba, ngerampok, atau melakukan hal2 buruk lainnya ya pasti jelas sg pertama disalahkan pasti org tua",0,0,0
Elliot,@aoaraiwama,2024-04-11T23:35:49.000Z,Kalo lu ga mention gue ga tau ada dia ngereply wkwkwk mungkin dia dekat2 ingin ditulari virus LGBT xixixi,0,0,0
Abdul,@FARHAN2Humanity,2024-04-11T23:35:44.000Z,"Oh, jadi semua LGBT+ tu kayak gitu yah? Gak salah berarti yah klo bilang semua pemuka agama itu pelaku kekerasan seksual?

Lu kira semua LGBT dukung yg begituan? Kocak!

Terus lu ngapain dah nyimpen foto2 org bugil, mana disebarkan pula tanpa seizin mereka, jijik.",0,0,0
sommelier de marido,@oxetresvezes,2024-04-11T23:22:22.000Z,karaoke da lapa sempre tem uma galera lgbt,0,0,0
kumpulan kalimat demotivasi,@Aruls29,2024-04-11T23:19:07.000Z,"Inget ya ini LGBT nya bukan propaganda, justru sebaliknya, pokoknya gila deh joko anwar, bisa bikin modus anomali jadi versi religi

Adegan terfavorit: ibu2 cuci muka",0,0,0
E.,@ewbrutt,2024-04-11T23:10:21.000Z,oi foksi ini ada nyindir lgbt nya?,0,0,0
karl marx idiot,@tukangrtweet17,2024-04-11T23:08:26.000Z,"Tuh kan, lgbt idiot suka ngehalu, percaya sama dongeng. Setolol2nya manusia, baru ini ada orang yg percaya ada manusia hermaprodit. Emang klo udh terpapar dogma lgbt idiot ya auto bodoh",0,0,0
kuni,@notkunibert,2024-04-11T23:01:45.000Z,lgbt,0,0,0
