UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Alaric L Z,@lihatdariatas,2024-02-23T23:25:55.000Z,Ada study ttg ibu yg hobi merokok ato minum alkohol berisiko anaknya bs lgbt,0,0,0
Syafri Zain,@ZainAris,2024-02-23T23:25:29.000Z,Perbuatan orang2 kelainan jiwa mmg sadis2. Tolak LGBT yg tidak sesuai dg norma agama apapun.,0,0,0
seneng lari,@senenglariaja,2024-02-23T23:24:06.000Z,"dulu gw kira LGBT, transgender gw kira itu cuma org2 bego yg ga berpendidikan....taunya gw salah, byk yg brpndidikan yg ikut2an...ky yg milih 02...gw kira org bego smua...tryta yg brpndidikan mlih 02 juga...sama2 bego kaya LGBT",0,0,0
Raka sajl,@apaadanyayeu,2024-02-23T23:07:11.000Z,Ya gimana kaum lgbt kan emang sampah masyarakat,0,0,0
a jorge☭,@Jogayzitos,2024-02-23T22:21:52.000Z,lgbt????,0,0,0
Teresa,@TeresaD60113003,2024-02-23T22:02:48.000Z,LGBT+?,0,0,0
kuzeyin_oğlu,@trader5276,2024-02-23T21:48:54.000Z,Lgbt li mi bunlar el ele?,0,0,0
ttheirmakk,@Ttheirmakk,2024-02-23T21:23:34.000Z,bende lgbt dusmaniyim,0,0,0
Cipa,@Springwater295,2024-02-23T20:31:21.000Z,lgbt dni,0,0,0
Kacperbe_,@KacperBe27,2024-02-23T20:31:18.000Z,LGBT,0,0,0
panzehirr,@sedatakbas1979,2024-02-23T20:30:52.000Z,La urfa lgbt merkezi zaten,0,0,0
MrJosh☭⃠,@MrThou6,2024-02-23T20:06:53.000Z,Lgbt,0,0,0
AG$,@canadian_AG,2024-02-23T20:03:34.000Z,LGBT,0,0,0
Hayat,@bayathayat01,2024-02-23T19:49:08.000Z,Apa merepak lelaki pun ada anting-anting? LGBT ke ni?,0,0,0
*ੈ,@pocketzmanager,2024-02-23T19:21:43.000Z,AMKK OLUCEM lgbt pola sunghoon gercek,0,0,0
Andreas,@andereas172,2024-02-23T19:21:31.000Z,Asyeeek.. kadrun vs Kadrun = LGBT ,0,0,0
imani,@_jvi_,2024-02-23T19:18:11.000Z,LGBT .. LGBTQ….. LGBTQIA??!!!,0,0,0
SHAHRUL,@shahzain_9,2024-02-23T18:53:43.000Z,Kan dah jawab. Kau dngar tak penjelasan pmx dan gabenor?? Ke tak suka dengar?? Tau dgn sex sex sex lgbt dan liwat.,0,0,0
panaselam,@panaselam,2024-02-23T18:26:34.000Z,"Chindo penyeponk LGBT bule ASU, penebar hoax",0,0,0
