UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
ISO14001PAS,@ros_salmah,2024-05-04T23:52:39.000Z,"berita ini bukti pas sokong lgbt
patutlh ramai buat naya budak2 asrama tahfiz",0,0,0
Nom,@NomyWomy,2024-05-04T23:48:37.000Z,Lgbt,0,0,0
Acácia bibibi,@FIordeAcacia,2024-05-04T23:39:36.000Z,Lgbt,0,0,0
BukanPengkhianat,@SatibiRahmat,2024-05-04T23:08:58.000Z,"Memang pendukungnya pd gak jelas, ada pro zionis israhell, atheis, lgbt, pemabok, koruptor, apapun yg ada profesi di dunia ini ngumpul di mereka.",0,0,0
Jay,@MYjayRaj,2024-05-04T23:08:38.000Z,Dah gila ke ko ni ?? Turun ranking mcm ni suruh letak jawatan terus .. tau la ko ni pembakang tapi jgn guna la otak sikit klau nak tulis pun … Salah satu point turun is LGBT kot ? Ki sokong LGBT ke ?? Sepatutnya ko yg kena letak jawatan dari PAS sebab x cerdik,0,0,0
Novaliano,@ryvo_d,2024-05-04T22:58:50.000Z,Gimana dia gak jadi LGBT kalo laki-laki di lingkungan dia toxic patriarki misoginis? Dia lagi speak up kekecewaan sama lingkungan dia kalo mau nangkep maknanya lebih dalam,0,0,0
khey,@khey_jmey13,2024-05-04T22:55:53.000Z,"Bahayanya LGBT. Disini dulu jg ada kasus, malahan seorang guru ngaji yg sudah menikah dan punya anak 1 itu Krn dulu dia jg korban, auzubillah",0,0,0
Md Fauzi,@MfaFauzi,2024-05-04T22:54:37.000Z,Ranking jatuh sebab kerajaan sekat kandungan berunsur LGBT...,0,0,0
aly JURÍDICO CHANGLI,@alynoire,2024-05-04T22:53:14.000Z,o yanqing lgbt,0,0,0
Ragus Patriantobsc,@rpatriantobsc,2024-05-04T22:44:43.000Z,"LGBT hrsnya keluar fatwa buat selamat kan umat,"" haram dimandikan dan dishalatkan mayatnya krn menghilangkan batasan mahrom"".pasti akan berkurang krn siapa yg tdk takut klo matinya status haram dimandikan dan dishalatkan?.",0,0,0
Pindu19,@RigelAlfat19,2024-05-04T22:16:42.000Z,"Islam adalah benteng pertahanan utama negeri ini, kalau bukan Umat muslim, negeri ini masih dijajah oleh org kafir seperti kamu, umat Islam lah yg selalu berada di garis terdepan jk trjd keDzoliman dinegeri ini. 
Jika bkn krn mayoritas negeri pemeluk agama Islam, LGBT pasti legal",0,0,0
riyansshaikhh._,@riyanshaikhh,2024-05-04T21:56:44.000Z,Kyun indian soldier Ko bhi tu LGBT hi bolta hain??,0,0,0
Bale,@WahidDimyati,2024-05-04T21:40:08.000Z,Makanya gausah sok sokan dukung LGBT cul,0,0,0
Linka loud,@followstraights,2024-05-04T21:30:49.000Z,Lgbt.,0,0,0
Iris Heredia,@Irisdeheredia,2024-05-04T21:21:32.000Z,Menteur,0,0,0
Omega,@_Omegay_,2024-05-04T21:03:38.000Z,yui lgbt????,0,0,0
𝚜𝟹𝚗𝚍𝚘𝚔,@Twerkomsel,2024-05-04T20:19:46.000Z,DEMI APAPUN GUA BUTUH BANGET PSIKOLOG BANDUNG YG LGBT FRIENDLY ,0,0,0
duda,@aespabw,2024-05-04T20:06:25.000Z,lgbt*,0,0,0
Y A P,@makasihyasama2,2024-05-04T19:59:49.000Z,"Justru ituu, dia lg melindungi dirinya kan ga ketauan. padahal ada kalimat implisit yg mempromosikan bahwa  LGBT lebih baik daripada kaum normal. Gausah kasih tau kalo dia kaum pelangi ga si? Langsung ke poin aja mending ",0,0,0
biru ᮘᮤᮛᮥ,@ipoprules,2024-05-04T19:41:13.000Z,"gaada yang berani bahkan mau nyalahin anu padahal anu itu yang bikin Indonesia mundur, ga asik, kolot kayak sekarang. anu juga yang bikin mayoritas orang lgbt hidupnya kaga tenang, diteror lahir batin; tapi tetep aja... anu ga salah!!! yang salah fansnya anu!!!",0,0,0
