UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Teppis,@HevunriiYuu,2024-05-12T23:59:56.000Z,LGBT HELPP,0,0,0
Abdul,@FARHAN2Humanity,2024-05-12T23:58:04.000Z,"Melihat banyaknya miskonsepsi, stigma sampai kurangnya eksposur thdp anggota komunitas lainnya (aseksual, demiseksual, interseks, non biner), kalian lebih setuju gak klo kita lebih utamakan make istilah SOGIESC daripada LGBT+/LGBTQAI+?

Sekedar nanya aja.",0,0,0
mabel ⋆ 𖥻 kriminologi²⁵,@einsteinrina,2024-05-12T23:43:15.000Z,"yang akunnya ada konten lgbt entah itu homo atau lesbi, mending kita berhenti mutualan",0,0,0
Abdul,@FARHAN2Humanity,2024-05-12T23:30:47.000Z,"Bnr bgt! Ketimpangan yg diakibatkan eksploitasi kls pekerja jg ngaruh (bahkan lbh parah) lg k kel. Marjinal SOGIESC (LGBT+) yg jd minoritas ganda (double minority), dieksploitasi ma kls atas & diekslusi ma kls sosial keagamaan yg dominan, jelas bgt klo ni isu interseksional.",0,0,0
bening,@nuningBening,2024-05-12T23:27:49.000Z,Waaoww....kok tahu itu kaum LGBT ya...,0,0,0
カナン,@rikky_ap3,2024-05-12T23:17:22.000Z,Sama LGBT jg ,0,0,0
manu,@swiftell4,2024-05-12T23:05:46.000Z,"""lgbt"" A T A, avisa maristela",0,0,0
ᅠrara's guide to murder,@mikapassiva,2024-05-12T23:03:55.000Z,"""lgbt"" ah ta",0,0,0
evie ☆,@h3artst0ppr,2024-05-12T22:48:56.000Z,lGbT,0,0,0
erje,@erje_gay,2024-05-12T22:38:51.000Z,"Sebenarnya sih bukan jadi LGBT, tapi y sebenarnya memang terlahir LGBT sih Bang. Kejadian itu tuh kaya jadi gay awakening nya aja",0,0,0
Riko,@Rikoanggih,2024-05-12T22:37:24.000Z,Tambah lagi dong biar penyakit ini gk meraja lela. LGBT tidak di terima di Indonesia.!!!,0,0,0
Dis~,@disdeesa,2024-05-12T22:14:44.000Z,Jjur gatau legalnya yg ada subtitle eng/indo. Ceritanya P'James dokter yg hiduonya boring & dia dituntut buat menuhin ekspektasi ortu. P'Toey jadi tetangga baru P'James. Kepribadiannya ceria dan kehadirannya ngasih warna baru ke hidup P'James. P'toey ini ayahnya part of LGBT.,0,0,0
oiz.,@itsurvillain,2024-05-12T21:35:58.000Z,"nah tu pinter, lebi bermanfaat kan bela palestina? u do the right thing, tapi sorry to say tidak dengan bela2 lgbt",0,0,0
oiz.,@itsurvillain,2024-05-12T21:27:03.000Z,"kalau want to be a hero tohya ke suatu hal yang lebi bermanfaat dan debateable, bukan malah ngebela2 hal yang menyimpang, uda tau salah masi aja dibela2 dengan alasan aiueo sampe z dengan alasan kritis, kritis kok bela2in lgbt, gasekalian bela isr*hell?",0,0,0
tom kirwan,@tfk1957,2024-05-12T21:22:34.000Z,lgbt,0,0,0
Osman,@Osman38114312,2024-05-12T21:14:21.000Z,Lgbt,0,0,0
oiz.,@itsurvillain,2024-05-12T20:59:56.000Z,"gausah muter kemana2, lgbt tetep menyimpang, i told u, orang2 kaya elu kalo bahas tu kemana2, ngerasa pinter dengan alasan edukasional aiueo, gua cuma minta hal basic dari awal, yang basic aja miss, hdh",0,0,0
oiz.,@itsurvillain,2024-05-12T20:57:42.000Z,"simple ajadeh gausah aiueo, lu manusia kan ya? ngerasa lgbt bener? oalah okee, kalo lu ngerasa terpelajar dan ngerasa beredukasi sangat tinggi, bantah 1 kalimat gua oke? ""laki2 tida akan perna bisa hamil tanpa ada campur tangan/keikutsertaan perempuan"" pun sebaliknya, bisa?",0,0,0
