UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
prougy,@roarrrgh,2024-05-01T23:59:32.000Z,Iya. Org mengira HIV dari LGBT itu hanya mitos.,0,0,0
ANTI PERSIB CREW,@MYCITYMYPRIDE_,2024-05-01T23:28:35.000Z,Haha aliansi lu ama kaum LGBT ,0,0,0
Marcel,@Marcel30326425,2024-05-01T23:11:42.000Z,Georgia LGBT,0,0,0
itsme aja,@favboypras,2024-05-01T23:04:19.000Z,betul aslinya LGBT juga wkwkwk,0,0,0
WaterMeLon,@WaterL67749,2024-05-01T22:29:26.000Z,"Wkwkwkkkk...ajaran ga ngerti adab kesantunan, boro2 punya syariat. Solusi Nudist, lgbt, hahahaa...daah lah tau sama tau aja",0,0,0
bnsphrxyz,@bnsphrxyzzz,2024-05-01T22:27:54.000Z,"LGBT jg berkembang cpt di barat. Jd mau bilang islam agama benar krn berkembang cepat? Berarti mnrt ente LGBT adalah perilaku benar krn berkembang cpt?

35% warga Arab Saudi sdh atheist walaupun diancam penggal kepala.",0,0,0
Tofu Ux,@T0fu_ux,2024-05-01T22:26:13.000Z,Maldita Gange LGBT,0,0,0
Siahaan NKRI,@VBetington,2024-05-01T22:16:50.000Z,"Ketika otak bin4tang komentar
Selangkangan kau bilang
Justru sex bebas paling tinggi di Eropa yg mayoritas Kristen
Lgbt di Eropa yg mayoritas Kristen
Perselingkuhan tertinggi di Eropa mayoritas Kristen
Prang Dunia mrenggut jutaan nywa ya bngsa Eropa mayoritas Kristen
Otak di pake",0,0,0
ahmad,@antikadrunbang,2024-05-01T22:16:14.000Z,"Kaya begini, si LGBT dianggep nabhi? Sorry yee x 3 tapi kasihan sih, si nabhi palsu memang ada kelainan jiwa akibat masa kecilnya suram,dr kecil dia udh disodomi sm bpk & emaknya juga suka ngajak ngenthot dia,stlh dibuang lalu sm pamannya & sepupunya disodomi &diperkosa tantenya",0,0,0
𝐒𝐨𝐛𝐚𝐫,@arsobarr,2024-05-01T22:06:16.000Z,"maaf membuat kegaduhan mutual twitterku.
sebagai org yg sering ngutip ayat di injil.
pertanyaan saya ada 2 :
1. Knp harus kristen? apa krn pny peradaban yg lebih bagus, tapi liat di amerika skrg mayoritas kristen LGBT, Zombie narkoba dmn2
2. trinitas artinya tuhan butuh yesus?",0,0,0
portal bonedo ceará,@taesanpostou,2024-05-01T22:01:14.000Z,lGbt!,0,0,0
ahmad,@antikadrunbang,2024-05-01T21:52:09.000Z,"Auoo nya beda, selain cuma bisa bhs arab, budhek & buta, uclim hrs doa tereak2 & dijalanan, tukang palsu keperawanan, rasis, kgk suka sm org item atau kaffier, LGBT krn nyuruh si mahMad jd Waria, yg parah nyuruh si marmud perkosa cewe2 kaffier & mayat tantenya &sodomie kambing",0,0,0
Hawkin,@Dark_hawkin17,2024-05-01T21:48:30.000Z,"Udh gue cek itu google search, ga ada satupun artikel ttng ustadz yg pro lgbt apalagi yg lgbt, semua cuma pembahasan ttng ustadz yg MENGHARAMKAN lgbt",0,0,0
john Stylish,@johnTopBoy,2024-05-01T21:31:42.000Z,"LGBT Lesbi, kaum pelangi. tolol",0,0,0
İddaalı Kartal,@iddaali_kartal,2024-05-01T20:28:53.000Z,LGBT yuhhh konyaya,0,0,0
Uğur Yılmaz,@uguryilmaz07ho1,2024-05-01T20:16:22.000Z,LGBT ol da bak,0,0,0
fakfukfon,@Karahan89M,2024-05-01T20:04:19.000Z,"Eee napak , konya lgbt mi oldu",0,0,0
فريال,@kkkfkkkkkkk,2024-05-01T19:48:57.000Z,wesh 9ewed les lgbt mdr sa9sitek 3la ksa wesh daret ?  uae wesh daret ?,0,0,0
"Yep, it's Vikri",@vikririzk,2024-05-01T19:33:39.000Z,"bodoamat dikatain ""homohobic"". persetan dengan ideologi barat yg ga ngotak. 

baru balik lagi main game, dah nemu aja manusia yg maksain ideologi ""lagibete""nya.

kalo lgbt mah simpen sendiri aja, ngapain lu maksa maksa org dukung. 

persetan untuk kalian semua pemuja lgbt ",0,0,0
chi,@sqturnszn,2024-05-01T19:04:36.000Z,lgbt,0,0,0
,@minaswellasehri,2024-05-01T18:58:50.000Z,lgbt uyesi misiniz?,0,0,0
