UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Neyyy,@dudidudiidumb,2024-01-14T23:59:13.000Z,Lu kirim gini ke base yang emang anuin lgbt wkwkwk,0,0,0
anas,@tulangberulang_,2024-01-14T23:41:53.000Z,Bertaruh 100rebu itu artikel kalo dibuka juga isi sebenernya g jauh2 dari lgbt jg warga negara yg penting mrk tdk ngajak2 dan menyebarkan paham tsb (opini goblok juga tapi masih satu level di bawah),0,0,0
uzi,@uzi75718892,2024-01-14T23:32:24.000Z,"Hic bi bok anlamadim amk , ne dio bu goddumun lgbt si",0,0,0
mari⁵⁵,@smoothsainzs,2024-01-14T23:30:23.000Z,"flamengo, yunjin, lino, roblox, ser lgbt",0,0,0
cici,@twitrandomku,2024-01-14T23:29:04.000Z," lgbt emg massive bgt campaign di film.
Menjijikkannya merambah ke pelakunya anak².
Pas liat gelagat gay, udah ga tertarik dgn jalan ceritanya.",0,0,0
Kang Komen,@kang_komen_01,2024-01-14T23:28:34.000Z,Berarti sender convert  2 orang jadi lgbt..,0,0,0
Sastra.,@minhorizone,2024-01-14T23:24:35.000Z,"Ssefnum itu base safe lgbt, kalau mau cari massa buat hujat jangan disini. Dasar aneh. Tolong ya kak 
@_uarmyhope",0,0,0
binatang berwujud manusia,@MRefelin,2024-01-14T23:22:02.000Z,Muka-muka LGBT,0,0,0
néo～! ΘΔ&,@calculatedSquid,2024-01-14T23:06:46.000Z,awawa! :3,0,0,0
Lea Louvre,@LeaLouvre,2024-01-14T23:04:24.000Z,Kur fol Adri per LGBT si me fol me ni plak gjysh lmao #bbvipks2,0,0,0
Karelin Gabon,@KarelinGabon,2024-01-14T22:35:13.000Z,"Jangan paksakan aturan kalian yg goblok jika kamu tak mau dihinakan. Kami hina kamu gimana, kyk kamu hina kaum lgbt dan israel?!",0,0,0
,@mirebusenak,2024-01-14T22:33:48.000Z,"Setiap ada komentar setuju dengan pendapat di video (menolak lgbt), langsung dibilang kenapa, atau ya itu, ""inilah kenapa agama tuh mencuci otak"". Terus apa ya, ya isinya orang orang yang beneran close minded yang ga respect sama pendapat yang beda dari dia wkwkw",0,0,0
,@mirebusenak,2024-01-14T22:33:47.000Z,"Pagi pagi liat reels dari asianbossmedia. Dia bikin pertanyaan tentang lgbt ke orang indo. Yang ditanyain ada mba mba berjilbab, & bbrp mas mas. Yap, komentar isinya hujatan berbahasa Inggris yang menyalahkan kalo orang beragama udah di cuci otaknya shg menganggap lgbt ga normal",0,0,0
ashe.,@kreideprinces,2024-01-14T07:53:26.000Z,"hati-hati konten begini bisa dijadiin bumerang sama orang-orang awam,, ujung-ujungnya nanti yang kena hatespeech yang kaum minoritas lgbt lagi.",0,0,0
ashe.,@kreideprinces,2024-01-14T07:53:25.000Z,"i'm not against lgbt, but i think it's too much.. considering they’re politicians in a conservative country that doesn't even allow lgbt..? beliau-beliau ini juga udah berkeluarga & pemeluk agama yang punya pandangan berlawanan sama kontennya..",0,0,0
Fadhil Habibie,@Fathropoda,2024-01-14T07:51:48.000Z,"Irwan prasetiyo suruh ke jakarta sini, ntar gue anter keliling 23 prokernya pak Anies wkwk jgn keasikan lgbt dia di jerman haha",0,0,0
ociz,@x00000100000x,2024-01-14T07:39:37.000Z,kok lgbt sih,0,0,0
Filiz,@FilizPMUBeauty,2024-01-14T07:20:53.000Z,LGBT,0,0,0
Noel,@EGirlBlast,2024-01-14T07:12:00.000Z,"Kenapa lgbt aja dibilang ""cacat moral""... kan cuma orang a suka sama orang b, dan dua2nya saling suka... emangnya merugikan lu? Ngga kan..?",0,0,0
Cacing Wormy,@CacingWormy,2024-01-14T07:04:31.000Z,"Bagus banget malah, layak dapet oscar, tp sayang selalu menyisipkan unsur LGBT yg bikin ane tak nyaman, sama kayak film Monster yg lagi viral,kenapa ga romance yg diangkat lawan jenis aja gitu, tapi beda apa lah, beda agama, beda bangsa,atau beda spesies,",0,0,0
Narak // MLMU IS COMING YOLLLL,@Natrvium,2024-01-14T06:49:55.000Z,Monster film lgbt kah?,0,0,0
Dr Fayaz Haider,@fayaz_haider,2024-01-14T06:40:00.000Z,LGBT,0,0,0
Kiki,@friedelcraft,2024-01-14T06:35:02.000Z,Akibat dosa LGBT sih ini,0,0,0
Fictionarry,@Fictionarryy,2024-01-14T06:23:05.000Z,"I’m in my beliefing that it’s not about lgbt eventho Minato has confessed it himself. After all, kisah ini bikin gw bertanya bisa ngg gue dipercaya oleh anak gue kelak untuk share semua hal yg dia alami? Apa gw bisa hadir sbg sahabat buat dia? Am i ready to an adult?",0,0,0
Aarav,@perfectbboy,2024-01-14T06:18:41.000Z,"dia love as a bestfriend aja kok, gak parah parah bngt tentang lgbt nya",0,0,0
val,@starbvtterfly,2024-01-14T06:07:06.000Z,"Nah ini nih yg dijadiin isu utama di film nya, lgbt selalu dapet stigma buruk seakan akan ""monster"" dan berbeda dari lainnya, kalau ini karakternya anak anak cewe dan cowo pasti gada yg nanya ini bakal ada adegan aneh aneh atau engga...",0,0,0
Lekan,@adorable_az,2024-01-14T06:04:42.000Z,LGBT?,0,0,0
Ancika,@Ancikanism,2024-01-14T06:02:36.000Z,Heran sama org2 yg suka bikin konten lgbt dr tokoh yg straight. Mereka lgbt disuruh straight tersinggung tp giliran orang straight sama mereka dipaksain lgbt. Y'all need some help deh jangan2 udh masuk obsesi,0,0,0
Lord,@lordalwayslord,2024-01-14T06:00:18.000Z,Bikin isu kok tentang joget ngajarin LGBT?  otakny dmn sih,0,0,0
Lord,@lordalwayslord,2024-01-14T05:53:52.000Z,"Malah bikin subur LGBT blunder banget , cowok kok lemah gemulai dan cengeng ",0,0,0
ponyo,@ponyoballs,2024-01-14T05:53:15.000Z,ingatlah dulu kamu pernah demo anti lgbt di ibbas astaghfriullah,0,0,0
Lord,@lordalwayslord,2024-01-14T05:53:12.000Z,Bikin subur LGBT aja cowok kok lemah gemulai ,0,0,0
val,@starbvtterfly,2024-01-14T05:45:29.000Z,"Gaada, monster disini tuh maksudnya pandangan masyarakat terhadap lgbt, masyarakat konservatif kan masih banyak yg nganggep lgbt sebagai ""monster"" atau penyakit, jadi inti masalah film ini soal struggle terhadap perasaan suka sesama jenis karena takut sm pandangan masyarakat",0,0,0
MUKIDI The Legend Of SATAN,@Kaki_Langith,2024-01-14T05:35:34.000Z,LGBT atau situlang lunak?,0,0,0
onaf,@sfohere,2024-01-14T05:33:56.000Z,"bukan mengandung lg kak, ini film emg kategorinya lgbt movie. tp perlu dihighlight, lgbt movie ga tentu tentang sex sesama jenis, tapi gimana mereka diperlakukan berbeda sama masyarakat, tujuannya biar aware klo mereka itu sama kaya manusia normal.",0,0,0
nara,@ininaradira,2024-01-14T05:27:14.000Z,Semi lgbt sih kak. Pembawaannya juga gak begitu berat. Lebih ke ringan dan fokus ke masalah sosial sih ketimbang itunya.,0,0,0
Endrew,@Endrewajalah,2024-01-14T05:22:23.000Z,"SETUJUUUU...
POKOKNYA JGN SAMPAI CAPRES YG SUKA MARAH-MARAH DAN ANAKNYA HOMO MENANG.
BISA BERJAYA LGBT NANTI ( NIKAH SESAMA JENIS DAN HARI KHUSUS PERAYAAN KAUM LGBT BISA TERJADI SEPERTI DI NEGARA-NEGARA MAYORITAS NON MUSLIM ) DAN TINDAKAN REPRESIF KE RAKYAT BISA SEMAKIN MENJADI",0,0,0
Endrew,@Endrewajalah,2024-01-14T05:19:05.000Z,"SETUJUUUU...
POKOKNYA JGN SAMPAI CAPRES YG SUKA MARAH-MARAH DAN ANAKNYA HOMO MENANG.
BISA BERJAYA LGBT NANTI ( NIKAH SESAMA JENIS DAN HARI KHUSUS PERAYAAN KAUM LGBT BISA TERJADI SEPERTI DI NEGARA-NEGARA MAYORITAS NON MUSLIM ) DAN TINDAKAN REPRESIF KE RAKYAT BISA SEMAKIN MENJADI",0,0,0
Endrew,@Endrewajalah,2024-01-14T05:17:07.000Z,"SETUJUUUU...
POKOKNYA JGN SAMPAI CAPRES YG SUKA MARAH-MARAH DAN ANAKNYA HOMO MENANG.
BISA BERJAYA LGBT NANTI ( NIKAH SESAMA JENIS DAN HARI KHUSUS PERAYAAN KAUM LGBT BISA TERJADI SEPERTI DI NEGARA-NEGARA MAYORITAS NON MUSLIM ) DAN TINDAKAN REPRESIF KE RAKYAT BISA SEMAKIN MENJADI",0,0,0
Endrew,@Endrewajalah,2024-01-14T05:16:35.000Z,"SETUJUUUU...
POKOKNYA JGN SAMPAI CAPRES YG SUKA MARAH-MARAH DAN ANAKNYA HOMO MENANG.
BISA BERJAYA LGBT NANTI ( NIKAH SESAMA JENIS DAN HARI KHUSUS PERAYAAN KAUM LGBT BISA TERJADI SEPERTI DI NEGARA-NEGARA MAYORITAS NON MUSLIM ) DAN TINDAKAN REPRESIF KE RAKYAT BISA SEMAKIN MENJADI",0,0,0
Endrew,@Endrewajalah,2024-01-14T05:16:26.000Z,"SETUJUUUU...
POKOKNYA JGN SAMPAI CAPRES YG SUKA MARAH-MARAH DAN ANAKNYA HOMO MENANG.
BISA BERJAYA LGBT NANTI ( NIKAH SESAMA JENIS DAN HARI KHUSUS PERAYAAN KAUM LGBT BISA TERJADI SEPERTI DI NEGARA-NEGARA MAYORITAS NON MUSLIM ) DAN TINDAKAN REPRESIF KE RAKYAT BISA SEMAKIN MENJADI",0,0,0
Endrew,@Endrewajalah,2024-01-14T05:16:16.000Z,"SETUJUUUU...
POKOKNYA JGN SAMPAI CAPRES YG SUKA MARAH-MARAH DAN ANAKNYA HOMO MENANG.
BISA BERJAYA LGBT NANTI ( NIKAH SESAMA JENIS DAN HARI KHUSUS PERAYAAN KAUM LGBT BISA TERJADI SEPERTI DI NEGARA-NEGARA MAYORITAS NON MUSLIM ) DAN TINDAKAN REPRESIF KE RAKYAT BISA SEMAKIN MENJADI",0,0,0
;,@anorfati,2024-01-14T05:15:53.000Z,Akun penyayang lgbt (lelaki ganteng besar tititnya),0,0,0
Endrew,@Endrewajalah,2024-01-14T05:15:28.000Z,"SETUJUUUU...
POKOKNYA JGN SAMPAI CAPRES YG SUKA MARAH-MARAH DAN ANAKNYA HOMO MENANG.
BISA BERJAYA LGBT NANTI ( NIKAH SESAMA JENIS DAN HARI KHUSUS PERAYAAN KAUM LGBT BISA TERJADI SEPERTI DI NEGARA-NEGARA MAYORITAS NON MUSLIM ) DAN TINDAKAN REPRESIF KE RAKYAT BISA SEMAKIN MENJADI",0,0,0
Endrew,@Endrewajalah,2024-01-14T05:14:55.000Z,"SETUJUUUU...
POKOKNYA JGN SAMPAI CAPRES YG SUKA MARAH-MARAH DAN ANAKNYA HOMO MENANG.
BISA BERJAYA LGBT NANTI ( NIKAH SESAMA JENIS DAN HARI KHUSUS PERAYAAN KAUM LGBT BISA TERJADI SEPERTI DI NEGARA-NEGARA MAYORITAS NON MUSLIM ) DAN TINDAKAN REPRESIF KE RAKYAT BISA SEMAKIN MENJADI",0,0,0
