UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
MERAH DELIMA,@FreeManNKRI,2024-01-04T18:18:02.000Z,cawapres mpud kan bilang LGBT adalah Kodrat  Capresnya uban doyan bokep ,0,0,0
MERAH DELIMA,@FreeManNKRI,2024-01-04T18:17:48.000Z,cawapres mpud kan bilang LGBT adalah Kodrat  Capresnya uban doyan bokep ,0,0,0
Asmodeus,@FranklinCo33175,2024-01-04T18:16:29.000Z,LgbT,0,0,0
cubin,@skenaskontol,2024-01-04T18:14:25.000Z,aku jg punya grup lgbt di jurusan trus pernah satu hari kita mau bikin grup safe place buat kampus gitu eh salah satunya ada yg cepu ke bem trus aku sama temen temenku dilabrak anjinggggggg wkwkw akhirnya grupnya bubar,0,0,0
ℋ𝒜ℒ𝒶ℒ 𝒫𝒜𝒫ℐ🜲,@1realtaylor,2024-01-04T18:04:54.000Z,Wo kwasia s3 lgbt activist. Wo gyemi b3 yooyo,0,0,0
Mehmet Akif,@MehmetAkif87654,2024-01-04T17:51:39.000Z,LGBT desek mi?,0,0,0
néo～! ΘΔ&,@calculatedSquid,2024-01-04T17:51:06.000Z,awawa~ >w<,0,0,0
mari⁵⁵,@smoothsainzs,2024-01-04T17:35:54.000Z,lgbt,0,0,0
Apak Edo XYZ,@ApakEdo72,2024-01-04T17:30:45.000Z,"Cikal bakal LGBT akan berkembang di daerah yg dia tempati, rusak otak orang ini.",0,0,0
néo～! ΘΔ&,@calculatedSquid,2024-01-04T17:27:04.000Z,awawa ty~ :3,0,0,0
بب,@AhadSoab,2024-01-04T17:22:12.000Z,iski author lgbt hai lekin kitaanb achi hai,0,0,0
MACH5,@MACHGO174414,2024-01-04T17:18:31.000Z,LGBT？,0,0,0
Rafc,@rafa_rkx,2024-01-04T17:16:21.000Z,"Eanda baadu may 2023 bb munnadi PR ombura velaiku sernthutu eacha naai ne pesura oorni vesi kaga LGBT Maya oda p ..

Avaruku theriyum da oorni mama payale",0,0,0
Rafc,@rafa_rkx,2024-01-04T17:14:42.000Z,Eanda baadu may 2023 bb munnadi PR ombura velaiku sernthutu eacha naai ne pesura oorni vesi kaga LGBT Maya oda p ..,0,0,0
Captain America,@Captain37785363,2024-01-04T17:09:06.000Z,LGBT  flag. No sir,0,0,0
anoca,@inyourdreaamz,2024-01-04T17:04:19.000Z,lgbt,0,0,0
Kenan,@kenanioss,2024-01-04T16:59:37.000Z,Tidur lgbt,0,0,0
BiakNumfor,@BiakNumfor2018,2024-01-04T16:58:23.000Z,Tampang LGBT,0,0,0
Held hostage and a hoe,@crack_f4g,2024-01-04T16:50:16.000Z,Embg yg cakep + lgbt nasipnya gt sih sabar aja,0,0,0
About_ftp,@about_ftp,2024-01-04T16:43:58.000Z,"Dalam merespon LGBT, isu minoritas, dan kelas menengah ini, gagasannya bukan sekedar asal viral, bombastis, menciptakan musuh bersama, apalagi hingga sebatas popularitas 

Karena emang omongannya gk pernah memuaskan kubu ekstrim, entah itu ekstrim kanan atau kiri, bahkan tengah",0,0,0
Grunf,@Grunf_Grupa_TNT,2024-01-04T16:31:56.000Z,Ti si heroj LGBT,0,0,0
Desrial,@Desrial16,2024-01-04T16:31:08.000Z,LGBT tulen,0,0,0
noname,@gatausiapagueya,2024-01-04T16:26:26.000Z,"bener, salah satunya lgbt kaya aku dan sahabatku yang cowo wkwkwk gaada yang tau tu sahabatku suka bahkan punya pacar cowo karena ga keliatan beloknya, makanya pada liatnya aku sama dia kaya saling suka dan dibilang cocok",0,0,0
kuncoro on negative sesh / mute me,@chroII0,2024-01-04T16:18:50.000Z,terong raos,0,0,0
P a b l o,@_msagheerr,2024-01-04T16:06:00.000Z,Ye LGBT  waly jab apas mein naraz hoty hon gy to aik dosry ki tarf mo kar l soty hon gy .,0,0,0
Coco,@coconut_butter1,2024-01-04T16:05:10.000Z,ganti jadi lgbt aja kak (warna pelangi),0,0,0
Nevermind,@nevermind068206,2024-01-04T16:00:40.000Z,LGBT'ler kafa kesmiyor,0,0,0
Achmad Khoiri,@khoiriak,2024-01-04T15:57:20.000Z,"Nyerang pake politik identitas dibantah mentah mentah, skarang nyerang pake fpi, sejak kapan fpi demo konser musik?berapa banyak konser musik di gbk dan jis aman aman aja. Yang kita demo itu band problematik, band kampanye lgbt.",0,0,0
george`,@joshuaverrel,2024-01-04T15:49:04.000Z,gue termasuk lgbt kalo gitu,0,0,0
Jules Thee Flamer ‍,@Strawburryjules,2024-01-04T15:47:53.000Z,Lgbt?,0,0,0
Hüseyin Salman,@Hseyins15375356,2024-01-04T15:40:44.000Z,lgbt,0,0,0
WASTRO,@katrobingit,2024-01-04T15:37:07.000Z,"LGBT Laknatulloh

Semoga mendapat hidayah..
#AAMIINN",0,0,0
Habibi_Brijik,@muslimsoleh_,2024-01-04T15:35:30.000Z,"Akun lgbt lo yak sama kyk isi partai junjungan lo  otak lo y gobloogg , apa jgn2 lo teroriss pulak ??? Pantes bodooh",0,0,0
Tin Myo Win,@MyoTin47302,2024-01-04T15:35:29.000Z,Lgbt,0,0,0
