UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
flymebaby,@flymebaby1,2024-04-22T23:52:55.000Z,Nak derma. Tp they discriminate against lgbt,0,0,0
al,@cigxaz,2024-04-22T23:51:17.000Z,kue lgbt,0,0,0
isa,@conelatte,2024-04-22T23:28:13.000Z,"Memang, trs kenapa dia mau aja jd aktor film lgbt, kan gk normal tuh
Padahal dia tenar krn film tsb booming bgt waktu itu
Pas udah sukses aja kyk org paling suci wkwk",0,0,0
Milin,@evan_jonse,2024-04-22T23:21:13.000Z,LGBT,0,0,0
佳,@winnie_899,2024-04-22T23:00:27.000Z,"Boong KLO gw ga sakit ati , boong KLO ga kecewa sama bright tapi kek knp udh di kecewain masih gasanggup bet unfoll diaa. Photo about BW in my gallery I haven't deleted it yet. Boong KLO udh ga ngarep , masih ngarep ada keajaiban tapi gamungkin ada keajaiban buat hubungan LGBT",0,0,0
Kampepe (Parody),@kampepelan,2024-04-22T22:45:58.000Z,"iyakan time, kala ko ba matapang to at pundasyon ng lgbt",0,0,0
onlywinmetawinn,@MaZzDannn,2024-04-22T22:21:56.000Z,"@bbrightvc
 anti lgbt kalo temen nya yang di antiin lgbt, selamat kan 
@gulfkanawut
 plisss",0,0,0
natynaty,@nallyy_s,2024-04-22T22:16:53.000Z,monta um lgbt,0,0,0
lgbt doug bowser,@dancommadirty,2024-04-22T22:10:49.000Z,ttpd newest member,0,0,0
Dinsky ꨄ︎,@_dinsky,2024-04-22T22:06:12.000Z,ini berarti lu justru yg mikir klo gay or lgbt or bl series is 'not normal' gue sih mikirnya ga kesana.. mikirnya hidup normal as manusia biasa yg bebas ngapa2in gt ,0,0,0
ziezie,@cielajw,2024-04-22T22:06:10.000Z,Tpi lgbt emang ga normal kak kan belok,0,0,0
Satria Galih,@satria_galihnug,2024-04-22T21:58:39.000Z,Plottwist: update dengan bumbu LGBT,0,0,0
Menuju Indonesia Waras,@NehemiaAmallo,2024-04-22T21:54:09.000Z,"LGBT CNN Insight akrobat dengan pola klandestin karena informasi yang dipakai dari sirkel orang -orang terdekat target,  dia ambil informasi lewat surveillance spy sirkel target,  dia juga bisa cek semua isi handphone orang -orang di dekat target",0,0,0
karl marx idiot,@tukangrtweet17,2024-04-22T21:50:06.000Z,Pasti anak punk,0,0,0
karl marx idiot,@tukangrtweet17,2024-04-22T21:48:10.000Z,Lagi suka nonton komedi Bang,0,0,0
rIkni_a,@artyk_98,2024-04-22T21:45:42.000Z,"Emang kalo emang lu ngerasa dengan main BL itu engak normal yah engak usah lu ambil aturan dri awal tuh drama begaa,terus ngpain dulu loe sok² dukung penikahan lgbt (apapun itu lah namanya lupa aq)itu coba.. lu satu guru yah sama sih mew .",0,0,0
karl marx idiot,@tukangrtweet17,2024-04-22T21:41:14.000Z,Atestis idiot penyembah google emang suka adu domba. Otaknya atestis udh konslet gara2 kebanyakan bacotan filsuf atestis,0,0,0
karl marx idiot,@tukangrtweet17,2024-04-22T21:40:07.000Z,Tuhan dari atestis idiot adalah mbah google,0,0,0
karl marx idiot,@tukangrtweet17,2024-04-22T21:39:25.000Z,Atestis idiot tuhannya mbah google,0,0,0
Rahman Z,@laskarpachoel,2024-04-22T21:37:38.000Z,harusnya pelaku LGBT biarin aja pada mati kena penyakit ini,0,0,0
grace!!!!!!!!,@grace_fullydumb,2024-04-22T21:34:35.000Z,daria lgbt show daria x jane. daria x jane daria x jane,0,0,0
امام محمد مہدی(علیہ السلام) Rizwan Yousaf,@313RizwanYousaf,2024-04-22T21:11:48.000Z,Wasy yar LGBT kya hota hai,0,0,0
wtk searcher,@wtksea,2024-04-22T21:10:56.000Z,muhammed yusuf ve lgbt destekcisi twitter ne alaka,0,0,0
فلسطين حرة,@Jokin_PA,2024-04-22T21:10:50.000Z,"ta gainera LGBT bagara, gehiago xd",0,0,0
torinha,@lvitoriak,2024-04-22T21:07:53.000Z,"trufa mt helo, trufa lgbt",0,0,0
.V,@jeykeh1,2024-04-22T21:07:48.000Z,"kok bisa dia ngmng gt, pdhl dia srg up yg berbau lgbt kan ya 
kirain dia oke untuk itu
munafik bgt",0,0,0
"xo, julus",@jongways,2024-04-22T20:54:47.000Z,"lgbt enhypen

homoseung
jongslay
gaeyun
sunghoon
sunbinary
jungender
ni-bi",0,0,0
Joke O. We,@republic_id,2024-04-22T19:52:21.000Z,"Lebih apes lagi negara di isi para LGBT.

Melihat trend HIV di Indo Raya semakin meningkat belakangan ini, ya siapa lagi kalau bukan ulah kaum LGBT. ",0,0,0
Can Er,@CNI1905,2024-04-22T19:52:06.000Z,LGBT :)),0,0,0
Cand,@CandraKentung_,2024-04-22T19:45:23.000Z,Kaum LGBT,0,0,0
mariusz,@sworowskimario,2024-04-22T19:38:38.000Z,Lgbt?,0,0,0
idgaf adjani,@twinkp3ak5,2024-04-22T19:34:41.000Z,GAHAHAHA,0,0,0
,@k1prono,2024-04-22T19:27:44.000Z,"Kimuzia anafanya hard labour pale issrail saa hii amekuwa woke sahii ako open to foreign cultures kama lgbt 
@Kimuzi_",0,0,0
Don,@Don_Bolso,2024-04-22T19:19:49.000Z,Santi lgbt,0,0,0
Marsmelow,@Karinbahary2,2024-04-22T19:13:49.000Z,"Luh gak bilang gitu krna Prabowo gak punya keluarga .
Anak nya jdi LGBT di Paris
Bini nya entah dimana ",0,0,0
Dollynho Fazul Eli,@dollynhofazul2,2024-04-22T19:04:24.000Z,Lgbt,0,0,0
Don,@Don_Bolso,2024-04-22T18:38:51.000Z,Santi lgbt,0,0,0
Ssenyange Rodgers,@SsenyangeRodge3,2024-04-22T18:25:00.000Z,LGBT president in uganda,0,0,0
nuraeni,@nurbaut80,2024-04-22T18:20:46.000Z, jijay banget dueeh indon ada yg sepupuan sama bencong lgbt ladyboy ini,0,0,0
raka,@hardystortion,2024-04-22T17:50:11.000Z,lgbt - lho gak bahaya ta,0,0,0
bii,@spidersbrlde,2024-04-22T17:33:48.000Z,"yaudah sihh kalo bret itu st8 itukan pilihan hidupny, trus lagian support lgbt ngga harus jadi bagiannya jg kan???? emg cegil cegil halu ini perlu dimusnahin",0,0,0
naaaaʕ⁠´⁠•⁠ ⁠ᴥ⁠•̥⁠`⁠ʔ,@AnassTika,2024-04-22T17:31:48.000Z,"gw ngerasa di suruh pergi dan ga menghalangi lagi karirnya waktu dia nyebut ""normal"" kayak seakan akan b ini ga nyaman punya fans yang suka hal hal lgbt wkwk",0,0,0
川添　恭行,@riverside_moon,2024-04-22T17:15:43.000Z,LGBT,0,0,0
Tiff,@tiffanyamr,2024-04-22T17:14:08.000Z,"Ini detailnya panjang sih, dia jelasin lg pokoknya ini tergantung lgbt yg dimaksud itu gmn. Intinya: kl desire itu human nature, tp gimana kita mengelola hawa nafsu tsb yg akan dinilai",0,0,0
Pioøo| BG au,@Bb0unslave,2024-04-22T17:11:45.000Z,"Lagi-lagi apa yang dia maksud jadi salah karna setiap omongan dia di twist. Mau kata apapun yang dipakai tetep aja ujungnya di twist buat jadi negatif. 

Tapi aneh aja gitu kalau sampe ngatain dia homophobic/ anti lgbt",0,0,0
naaaaʕ⁠´⁠•⁠ ⁠ᴥ⁠•̥⁠`⁠ʔ,@AnassTika,2024-04-22T17:07:56.000Z,pas dia bilang pengen hidup normal itu bikin gw langsung mikir mungkin si b keberatan dan ga nyaman punya fans yang suka hal hal lgbt dan disitu puncaknya gw ngerasa 4 tahun gw hilang sia sia wkwk,0,0,0
Tiff,@tiffanyamr,2024-04-22T17:07:13.000Z,"Waktu itu emg kita masih bingung nentuin stance soal LGBT ini sebagai muslim dan sebagai warga fapsi yg agak ""woke"" ceunah hahahah",0,0,0
rizan,@rizaanram,2024-04-22T16:58:16.000Z,aku lgbt (lagi gamau buangin tai),0,0,0
Elon didn't fix Tw1tter (X),@Conservati22375,2024-04-22T16:53:32.000Z,LGBT,0,0,0
upik abu,@gabolehdisebar,2024-04-22T16:49:52.000Z,lgbt lagi galu butuh titit,0,0,0
el,@briwinningg,2024-04-22T16:44:14.000Z,"bayangin ada homophobic tapi selama 4 tahun bantai semua project yg masih berhubungan sama lgbt. emg uang dulu ya, ketauan aslinya mah urusan belakang",0,0,0
Two Spirit Penguin,@Akhtarr_Ali,2024-04-22T16:41:39.000Z,Kaler lgbt,0,0,0
racuel,@lhamasdepijamas,2024-04-22T16:41:15.000Z,lgbt :),0,0,0
rei (ง'̀-'́)ง,@wiJlliam,2024-04-22T16:39:55.000Z,sp yg bikin tl gw penuh dgn lgbt???????,0,0,0
art,@kingscabbard,2024-04-22T16:39:47.000Z,"and also oot bout bugis, klo mbakny blg lgbt itu “agenda barat”. secara historis apa mbakny jg sadar bahwa “homophobia and excessive hatred towards queerness” itu jg “agenda barat”?",0,0,0
naaaaʕ⁠´⁠•⁠ ⁠ᴥ⁠•̥⁠`⁠ʔ,@AnassTika,2024-04-22T16:15:11.000Z,"guys maaf tapi otak gw mikirnya malah b ini sengaja bawa n jalan jalan biar keciduk trus angkat bicara biar dia ga di sangkut pauitin lagi ama w and bws,mungkin b ini juga ga mau punya fans yang suka dgn hal lgbt!(ini isi otak gw doang lho ya ga nuduh juga cuma berpendapat aja)",0,0,0
Lady J,@jlady248,2024-04-22T16:13:46.000Z,"Yes bahasamu sudah benar, terpapar LGBT. Jd LGBY itu penyakit, penyakit harus disembuhkan",0,0,0
aryne,@Araramonmaap,2024-04-22T16:00:29.000Z,"Klo perut kau buncit, isinya bukan anak, tapi TAI, SAMA KEK MUKA LO ANYINK. Orang-orang gay/LGBT makin bebas berkeliaran di Indonesia sumpah",0,0,0
Tanjung,@Bulkskull,2024-04-22T16:00:02.000Z,"Ini cth sjw sakit otak udh dijelasin sedetail itu sma dokter dan agama pun sdh jls melarang trus msh minta bntu cri jwbn,ngetweet bsa tapi searching google ga bsa,sebenarnya lo itu yg TOLOL,dasar LGBT Bajingan!",0,0,0
Leo CULU Moh INT Miami 𓃵,@fawogyimiiko,2024-04-22T15:57:05.000Z,Medwa saaa lğbț fo( Nu ruff ,0,0,0
Dap,@sunshiiniieee,2024-04-22T15:54:36.000Z,lgbt=Lah Goblok BangeT,0,0,0
manda,@rrhmnda,2024-04-22T15:52:24.000Z,"Cari jawaban ke ustadz, datangi majelis ilmu, jangan di sosmed apalagi nanya ke orang bahlul lgbt",0,0,0
sid mingdep tamat homskul!!,@botimagnet,2024-04-22T15:51:04.000Z,"Lgbt lagi bete gasih, kalo iya w lgbt",0,0,0
ssss tttt,@gstfrkglm,2024-04-22T15:49:15.000Z,Kesin toptur yada ibne. Lgbt lobisi,0,0,0
yan belajar uas,@trueblvd,2024-04-22T15:42:18.000Z,lgbt itu haram!! lgbt itu dosa!! ,0,0,0
pujangga kepagian,@golekrasa,2024-04-22T15:41:46.000Z,"Ketika YA Fiction lainnya didiskon gila2an, yg LGBT themed malah engga (-_-"" apakah memang akal retail untuk menahan so-called ""gelombang eljibiti""? ",0,0,0
Emaknya ZAFIZIQ (FREETAG),@ZAFIZIQ,2024-04-22T15:39:00.000Z,"Wkwk Emang kenyataan... klo kamu main dfb mampir ke grup menanti mentari, disana banyak banget cerita seorang istri yg punya suami lgbt...",0,0,0
穂泉みずほ,@mizer0914,2024-04-22T15:36:26.000Z,LGBT,0,0,0
Rima || Winnie. Swill,@winniespacetoo,2024-04-22T15:32:44.000Z, biar dia gak tutul mata sumber duit dia tuh dri mana kalau bukan dri lgbt,0,0,0
qidds,@AimanS_,2024-04-22T15:29:57.000Z,Apa bayar zakar mi. Service lgbt apa ni,0,0,0
malll,@livelwy,2024-04-22T15:29:37.000Z,jadi dia bikin persona lgbt gt ya?,0,0,0
Ini,@darmawannya,2024-04-22T15:27:28.000Z,"Isi otak lo mesum, isi likes lo bokep dan LGBT semua. Najis",0,0,0
amanda john steph,@amandajohnstep1,2024-04-22T15:07:44.000Z,Kwani wewe ni Bibi yake yawah ? LGBT...unalala na Raila ndio ujue kama alikuwa mgonjwa ama ni uwongo ? En ango gi pietho wich manono..mind your business jatelo..,0,0,0
yvette 𓃠,@shadowvalee,2024-04-22T15:07:06.000Z,"Kalo beban ya gausah maen bl sih. Apalagi tingkahnya dia aja kmrn2 pro lgbt. Kayaknya dia maunya dikenal sbg orang yang baru bukan yg kemaren. Ya ok aja sih wkw, apa sih yg ga buat popularitas",0,0,0
awin,@gupiwin,2024-04-22T15:06:47.000Z,"industri LGBT ini kepada oknum yg sudah normal ituh: dia kalau gak ada saya juga ya, duh kasian loh",0,0,0
aaron.,@wheretheyhvbeen,2024-04-22T15:05:25.000Z,"Klo nntn FUTS sbnrnya mirip” ceritanya, cm bedanya si Ongsa ga seredflag itu krn dia ga manfaatin keadaan. Trs poin plusnya juga ini bnr” series lgbt, jadi ga cm lesbi/gay. Tp gua gatau ya ini bakal cocok di lu apa ga, apa lg klo liat dr watch history lu ini beda banget genrenya",0,0,0
el,@cigyblu,2024-04-22T15:03:24.000Z,"kena muluu, yes I'm lgbt (lagibete)",0,0,0
Bouncer,@andreaszaerdna,2024-04-22T14:56:18.000Z,lgbt emang bawa bencana,0,0,0
Insinayi,@insinayi2,2024-04-22T14:54:36.000Z,Apes nya Indonesia ada warga nya modele gini.. sudah LGBT pendukung psikopat Israel lagi.. Model begini yg memecah kedamaian.. persis kelakuan si teroris Israel,0,0,0
Whut୧⍤⃝୧⍤⃝,@Rapunzelldeath,2024-04-22T14:53:53.000Z,Berarti dia juga beranggapan kalo LGBT itu gaa normal kahh? Wkwkwk emang kalo mau liat karakter asli orang tuh liat pas udah sukses ny wkakakka,0,0,0
Ali,@ali_lililala,2024-04-22T14:50:06.000Z,Betul..pencegahan itu asalnya dari lingkaran terdekat yaitu keluarga..lindungi mereka dari pergaulan yg menyimpang. Terkhusus LGBT. Bye ,0,0,0
Mr Right,@MrRight58811896,2024-04-22T14:48:31.000Z,Ok je kalau semua PN nak bolot. Rembat sekali group lgbt. Group liberal pun rembat juga. Sure win one,0,0,0
n,@anaksulungg1,2024-04-22T14:47:20.000Z,ga salah sih kalo indo nih rata rata iq penduduknya cuma 78 nah ini salah satu contohnya. sorry ya mba tapi lu tolol banget deh gua gemes pgen pukul otaknya biar bisa mikir. jelas jelas itu dokter goblok bukan pelaku lgbt ih tolol nian kau ni lolok,0,0,0
4roe2,@4roe2,2024-04-22T14:46:27.000Z,"Tapi untuk tidak mengeluarkan kebebasan seperti itu bisa di cegahkan dari kecil. Jika ada yg cwo kemayu dari kecil, paling enggak ditanamkan untuk tidak bertindak lgbt. Begitu juga yang cewe tomboy.",0,0,0
Satyo Nugroho,@SaTyoNugros,2024-04-22T14:46:16.000Z,"Nah tanpa ada kampanye atau sosial engineering untuk masuk kan feminism, LGBT itu Indonesia juga sudah mulai ada trend penurunan populasi.. Kita bisa melihat dari turun nya angka pernikahan di Indonesia..

Kita berkurang jumlah populasinya karena dimiskinkan...",0,0,0
Yuchiyo,@Yuchiyo01,2024-04-22T14:45:35.000Z,Padahal dia dulu loud bgt dukung lgbt community ,0,0,0
real_lia_not_lya,@jaeminpcarque,2024-04-22T14:44:54.000Z,"jadi jangan salahin agamanya jangan claim bahwa agama itu buruk,
gk ada agama yang baik menghalalkan lgbt,",0,0,0
𝖓𝖆𝖆❀,@tayloveetay,2024-04-22T14:23:17.000Z,jadi pas dia kalk ngerepost tentang lgbt+ tuh lagi kena sawan keknya,0,0,0
4roe2,@4roe2,2024-04-22T14:21:22.000Z,"Sayang sekali di Indonesia belum ada hukum hukum ini, mereka yang kepergok dan di bawa ke kantor polisi mereka hanya di nasehati.
Kalau sikap beda beda bang, kalau dari masyarakat yang islami, mereka mungkin akan menjauhi seorang lgbt itu, meskipun masih di biarkan hidup.",0,0,0
renaissance,@Renaissance_333,2024-04-22T14:20:03.000Z,"Kata panutan mereka yang hidup 1 abad lalu itu,itu haram kak,makanya jadi tabu di sini,kepanjangan lgbt aja ga tau",0,0,0
4roe2,@4roe2,2024-04-22T14:04:54.000Z,"Bisa lebih besar, ada yg mengatakan 16 juta manusia di Indo adalah Lgbt. Makanya temen temen jaga diri baik baik. Anda dipaksa, terpaksa, menjadi korban dalam lgbt, tetap anda berdosa, lgbt itu adalah penyakit, sangat sulit untuk menyembuhkannya.",0,0,0
