UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
⋆ luly 𝐰𝐚𝐢𝐭𝐢𝐧𝐠 𝐟𝐨𝐫 𝐉𝐢𝐚𝐨𝐐𝐢𝐮,@gayllagher_,2024-01-27T23:56:45.000Z,LGBT,0,0,0
Ángela Ramos Nieto,@am_ramosnieto,2024-01-27T23:38:49.000Z,*LGBT,0,0,0
🅽🅴 🆈,@aoeliaRF,2024-01-27T23:38:32.000Z,"Wkwkwkk ..Anies kerja berdasarkan moral dan etika, ga mungkin LGBT dikasih kebebasan",0,0,0
ラティ,@loveispuff333,2024-01-27T23:15:31.000Z,"Tapi serius deh kalo mau yg kebencong2an jangan masuk TV  Indonesia. Entah itu cuma fashion, aku bahkan dukung LGBT tp nggak setuju kalo dipertontonkan di televisi. Semua ada tempatnya.",0,0,0
efsan,@efsaanne,2024-01-27T22:55:43.000Z,lgbt tarzi mi libertenyen,0,0,0
Andika Pratama Putra W.,@andikaprale,2024-01-27T22:43:12.000Z,"klub berjuluk iblis
menuhankan manusia arogan
ikut membantu mengkampanyekan LGBT

sudah tidak tertolong lagi tim kesukaan bapak-bapak 2 anak ini",0,0,0
2345,@comololoco,2024-01-27T22:34:28.000Z,LGBT…,0,0,0
Bramblestar,@Bramblestar09,2024-01-27T22:32:03.000Z,Lgbt,0,0,0
joao mendes de figue,@wayanamachi,2024-01-27T22:25:06.000Z,LGBT,0,0,0
kang bacot,@DYazid7742,2024-01-27T22:15:14.000Z,"Wkwkwkw orang-orang aneh banget dah.

Bukan nya selama ini kita semua nunggu pemimpin yang bisa mengayomi semua golongan ya? Kenapa sekarang ada capres yang bisa ngambil hati anak muda, kaum LGBT, Islamis dsb malah di takut takutin si? 

Aneh banget dah",0,0,0
𐎏ictinho ᶜʳᶠ,@RxVictinho,2024-01-27T22:13:00.000Z,"DAOSKPDOAKSO LITERALMENTE ""OK LGBT"" Ddksapokdpoaksopdkaposkdopkasopdkopaksopkopkop",0,0,0
Intergalactic Jamet,@0xDamar,2024-01-27T18:04:24.000Z,Wah berati 02 dukung LGBT ya?,0,0,0
Kristo // Support Palestine's Full Sovereignty!,@CJWiguna,2024-01-27T18:03:36.000Z,"Umat beragama kan anti radikal liberal, yang pro LGBT, hak aborsi, dsb...

Saya lagi ngomongin kaum yang ini .

(pak Anies tidak menginisuasi RUU pidana perilaku LGBT, hanya beliau berkata dengan sangat bijak bahwa  pernikahan sesama jenis mustahil diakui di Indonesia)",0,0,0
shitpostculiberal31,@imaalaa0,2024-01-27T17:56:30.000Z,Lgbtnin bokunu yiyin amk her boka lgbt lgbt lgbt siksin sizi,0,0,0
BOJ,@barcheatta,2024-01-27T17:52:07.000Z,lagian lgbt kok di dukung. ,0,0,0
Ginku,@ranginku,2024-01-27T17:43:56.000Z,Lrt tu demi Allah dah western terutama WESTERN lgbt maupun bukan maupun dr segi apapun tu nyebelin banget banget bener2 selfish privileged sejahat2nya,0,0,0
polaris bruce,@polabruce,2024-01-27T17:36:41.000Z,lgbt    ,0,0,0
hatsune mikum,@cuntylanaq,2024-01-27T17:26:45.000Z,ohh hati2 ya kak di bandung banyak komunita lgbt jahanam nanti kamu jadi LESBY,0,0,0
aswa,@bhensharamkarlo,2024-01-27T17:25:32.000Z,LGBT wale aunties ro rahi Hogi,0,0,0
polaris bruce,@polabruce,2024-01-27T17:20:58.000Z,lgbt,0,0,0
lockshill,@AlexA89491605,2024-01-27T17:03:14.000Z,LGBT  and BLM  for Serbia,0,0,0
HeteroPosting,@aguantahetero,2024-01-27T17:02:47.000Z,Pirata ,0,0,0
Richis Markisa,@richieesnabati,2024-01-27T16:40:00.000Z,"Punya temen part of lgbt dan gw tau betapa menderitanya dia. Dari kecil udh bingung, diabaikan, dibully. Pengen berjuang dan ikut ngurangi rasa sakit yg dia tanggung. Meski terkesan anti-lgbt, tp tetep peduli kok dengan cara lain yg gk harus semua orang ngerti. 3000",0,0,0
podaj dalej PRODUCTION,@thx_media,2024-01-27T16:38:32.000Z,LGBT?,0,0,0
Tacitus Kilgore,@batcertified,2024-01-27T16:27:51.000Z,keren ya 01 bikin klover lgbt twitter sama bubaran fpi pesbuk nyatu,0,0,0
Rat_pet,@lamegogosa,2024-01-27T16:27:11.000Z,"Sumber masalah dunia ini dari mereka??
Yang benar saja!!

Kamu kira LGBT dari Yahudi? Coba kamu baca tiga khalifah Islam yg berorietasi seksual LGBT.

Mereka punya andil dalam memenangkan perang dunia I dan II, mereka punya andil dlm perekonomian dunia terus salahnya apa??",0,0,0
bas,@nextlepeul,2024-01-27T16:25:15.000Z,jajan di kantin lgbt,0,0,0
tra,@catvowderie,2024-01-27T16:19:56.000Z,setau gue juga the nuruls artinya beda sama yang sekarang beredar asal usulnya ada sangkut paut sama lgbt cmiiw,0,0,0
adham cairel,@orangbumian,2024-01-27T16:16:38.000Z,"Eleh walaun2 menfitnah, caci maki, panggil org sesat lah, LGBT, peliwat islamik ke??

Perangai mcm org takde agama je aku tgk",0,0,0
FUCK YOU LGBT,@alfian_warsito,2024-01-27T16:15:14.000Z,Upomo towel di antemi pie Mbah?,0,0,0
Riduan Aruan,@riduan_aruan,2024-01-27T16:13:21.000Z,"Yg disurga laki Ama perempuan,yg dineraka kek yg kau sukai lgbt ",0,0,0
arti tanda,@TandaArti,2024-01-27T16:05:37.000Z,"ilc masih seseru itu kah ? dlu seru bangetttt pas masih durasi 3jam. sekarang kok durasinya sejam gituuu 

my fav eps ilc dlu yg bhas LGBT sama semua eps yg ada pak rocky sama bang haris azhar 

kamu suka yg mana ??",0,0,0
Gi,@mounthrill,2024-01-27T15:58:46.000Z,wsgshsks nanti jacob gue di cap lgbt sm dia ,0,0,0
asyaaa,@dathisme,2024-01-27T15:56:20.000Z,"Gue bukan homophobic, a few ppl around me that I know them so well itu memilih untuk sebagai pendukung lgbt, idc about that. Tapi, kalo ngeliat idol yg sama sekali ngga part of that community, tapi dibuat fame sama fans nya sendiri seolah olah mereka part dari lgbt itu kesel-",0,0,0
Anashku,@clairvoyant_17,2024-01-27T15:40:52.000Z,LGBT,0,0,0
Adi Wijaya,@ahnafirsyad_76,2024-01-27T15:31:16.000Z,"Kalau kau rasa research LGBT tu tak kena tekak kau,

Kau propose a research to counter that.

Itulah what PG student does.

Though if it was a Bachelor's Gender Studies, die tetap tak masuk akal and our local unis knew it.

Sebab tu dept tu subjek minor je untuk UG.",0,0,0
asya OVT IPK,@UjungPen,2024-01-27T15:26:09.000Z,"Tantangannya di dunia lgbt tu, karena gabisa nikah di Indo, ada bbrp org yg jd cenderung anggep hubungan homoseksual ini jadi sekedar main2 aja, mungkin krna mikirnya ""toh gabisa nikah kan?"", itu sih yg salah dr pemikiran homoseks2 brengsex ga semua tapi kebanyakan iya",0,0,0
Ali Hasan Al Habsyi,@ali_hasan110,2024-01-27T15:11:39.000Z,"Betul klau harim yg ngajak terutama  
@YasmineMirzha
 tapi klau ente yg ngajak ogah krn ane masih normal sebab ane bukan LGBT ",0,0,0
Ali Hasan Al Habsyi,@ali_hasan110,2024-01-27T15:09:22.000Z,Ooogggaaaahhh krn ane bukan LGBT ,0,0,0
mone,@cinemarz,2024-01-27T15:06:55.000Z,"loh gmn sih kocak abis dah mereka dapet hidden mission nulis kode black sheep, kan udah jelas yaa outcast, malah nulisnya lgbt lol",0,0,0
a n t,@iantonurd,2024-01-27T15:04:54.000Z,"Oke gue lengkapin nih dut, yang denial buat yang udah ga percaya agamanya. Takut buat yang masih percaya ke agamanya tapi ga bisa ninggalin ke-lgbt-annya. Cek sendiri kalo ga percaya. Contoh lain, ada juga muslim yang takut sama khilafah.",0,0,0
Digimon Air,@anavurin,2024-01-27T15:02:02.000Z,Yang bikin citra LGBT makin buruk di Indonesia ya manusia taik kayak lu,0,0,0
üzgün yengec,@cokuzgunyengec,2024-01-27T15:00:32.000Z,partinizin tek konusu lgbt mi,0,0,0
a n t,@iantonurd,2024-01-27T14:58:08.000Z,"Ada, liat orang LGBT yang muslim. Mereka denial soal kisah Luth dan azabnya. Pake otaknya minimal sesekali",0,0,0
Yasin,@Yasin50490791,2024-01-27T14:52:21.000Z,mk lgbt lisi,0,0,0
chesa,@pourkyeomchan,2024-01-27T14:46:11.000Z,jeongcheol l nya lgbt,0,0,0
"rebecca, narcissism jaemin",@rebeccassano,2024-01-27T14:45:31.000Z,"Fb ya, kalo akun mu post tentang lgbt atau berbau lgbt bilang ya, soalnya aku lgbtphobic ",0,0,0
CallMeAu,@AuliaRahmayani9,2024-01-27T14:45:27.000Z,"Setau aku di bagian UU PKS itu ada butir terkait melegalkan zina dan lgbt kak, namun pks akan menyetujui UU PKS itu kalau butir terkait zina dan lgbt itu dihapuskan. cmiiw",0,0,0
ꪔ̤̮ ayze,@tncemptation,2024-01-27T14:42:15.000Z,yh ava lgbt lagi,0,0,0
Mehmet Akif Can,@mehmetakifcan79,2024-01-27T14:38:51.000Z,Lgbt bile diyebilirler,0,0,0
Taka_99,@Taka_99__77,2024-01-27T14:21:56.000Z,lgbt penyimpangan,0,0,0
combatentezinho,@Vahtomah1,2024-01-27T14:16:26.000Z,BLM x LGBT.,0,0,0
Niky Rz,@niky__23,2024-01-27T14:09:22.000Z,"lupa tahun berapa.makanya kalau kaum cishet bilang LGBT nggak didiskriminasi,dipersekusi, dihina, dibully, itu omong kosong dia aja",0,0,0
DIARY PINJOL SOLUTION,@PinjolSolution,2024-01-27T14:07:36.000Z,"Jgn dingertikan. Mau alasan apapun kenapa dia jadi lgbt, tidak bisa dijadikan alasan. Wanita kodratnya berpasangan dengan pria, begitu sebaliknya. Orangtua harus tau, biar ga terlalu jauh. Lu sebagai saudara, pasti ingin terbaik kan buat kakalu? Intiny jangan dinormalisasi dan",0,0,0
siti supiyah,@Mahatmagandi69,2024-01-27T14:05:13.000Z,"Hahaha emang beberapa tokoh di 02 memang beberapa lgbt tapi setau gw mereka kerja 
Gw kenal beberapa memang yg buci2 ",0,0,0
Rose_marie☭,@Camarade_Blahaj,2024-01-27T14:03:05.000Z,Lgbt?,0,0,0
Tanyarlfes,@tanyarlfes,2024-01-27T14:02:21.000Z," cw / LGBT+

kalo saudara kalian ternyata l33sbi/g4yy tanggapan kalian gimana ya, sender kaget bgt ternyata kakak sender ky gitu  no salty please..",0,0,0
Niky Rz,@niky__23,2024-01-27T13:59:31.000Z,jangan lupa dek si calon wakil presiden menyamakan lgbt sama iblis yang harus diperangi ,0,0,0
siti supiyah,@Mahatmagandi69,2024-01-27T13:55:58.000Z,"Emang prabowo mau mendukung lgbt kok. Liat aja dimana ya aku lupa. Search aja 
Btw jadi ide bikin konten yg itu ya seru kalo disebar ke kaum ibu2 langsung auto ga bakal nyoblos sih",0,0,0
𒀭,@Homofaggotensis,2024-01-27T13:50:06.000Z,"benul. waktu lalu gw dukung prabski karna saking desperatenya (kesel) gada yg dukung hak LGBT, tapi pas baca banyak ketidakadilan gw mutusin buat golput.",0,0,0
Mez,@MezDoang,2024-01-27T13:48:16.000Z,Aneh bgt itu kan style ya i mean si ray aja bikin komik bf style gbrnya jg ga kyk si ryoko pdhl dia LGBT jg,0,0,0
