UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Suzzzy,@KucinSuzzy,2024-02-09T23:58:42.000Z,Low class sgt si waf ni harap je keluarga dok oversea belajar oversea konon baca ulat buku end up jadi level makcik bawang je. Makcik bawang pun tak sebodoh dia obses dgn LGBT etc,0,0,0
Law act,@Ekagud1,2024-02-09T23:56:24.000Z,"Sjw twitter, lgbt, kpopers, orang radikal, mantan teroris, sekumpulan orang -orang problematik yg ngumpulnya di satu tempat",0,0,0
Kang Badut,@botjahreceh,2024-02-09T23:43:35.000Z,LGBT... Loh Gak Bahaya Ta,0,0,0
Guāng Huī the third,@tigerclaws__,2024-02-09T23:43:22.000Z,Para pejuang woke lgbt+ far right pagi-pagi ini pada denger murottal,0,0,0
loira natural,@guedeslsz,2024-02-09T23:35:33.000Z,lgbt,0,0,0
// SHEDTWT DNI. // FREE,@piercethenoahh,2024-02-09T22:59:33.000Z,lgbt,0,0,0
Hamdi_Shukr,@Hamdi_Shukr,2024-02-09T22:34:09.000Z,"Ehhhh... geng2 lgbt takkan la suka kanun keseksaan yg lebih berat, kesiannnn.. tengok kelantan, tak strict sgt pun . Kalau aku lgbtq aku nak enakmen kelantan tu. Hahaha",0,0,0
Odette.,@akungemes,2024-02-09T21:44:31.000Z,"Dia juga nggak anti kritik dan mau mengakui kalau keliru. Ingat banget waktu itu ada pembahasan soal LGBT di twitter dan ada yang drop video dia buat argumen counter ke aku dan jadi rame, akhirnya dia klarifikasi dan mengakui kalau pendapatnya keliru. Keren sih.",0,0,0
@yotoma,@yotoma,2024-02-09T21:27:49.000Z,ntar LGBT lagi yg disalahin ...,0,0,0
7życzeń,@zyczen_7,2024-02-09T20:45:57.000Z,***** LGBT,0,0,0
reneébaguetteé,@Sulamit85313286,2024-02-09T20:19:56.000Z,lgbt,0,0,0
lia z ᥫ᭡,@liabaelity,2024-02-09T20:16:50.000Z,"kena tahan polis tadi astu dia tanya aku dari mana? cakap ah baru balik lepak rumah member.

him : 4 pagi ni yeke rumah member? ke rumah boyfriend

me : ish mana ada. boyfriend pun takde bang. tak minat 

him : oooo ko lgbt ke?

???? ",0,0,0
